EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 15-08-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100809) of UNITED KINGDOM, RADCLIFFE METEOROLOGICAL STATION OXFORD (STAID: 274)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   274,100809,18150413,-9999,    9
   274,100809,18150414,-9999,    9
   274,100809,18150415,-9999,    9
   274,100809,18150416,-9999,    9
   274,100809,18150417,-9999,    9
   274,100809,18150418,-9999,    9
   274,100809,18150419,-9999,    9
   274,100809,18150420,-9999,    9
   274,100809,18150421,-9999,    9
   274,100809,18150422,-9999,    9
   274,100809,18150423,-9999,    9
   274,100809,18150424,-9999,    9
   274,100809,18150425,-9999,    9
   274,100809,18150426,-9999,    9
   274,100809,18150427,-9999,    9
   274,100809,18150428,-9999,    9
   274,100809,18150429,-9999,    9
   274,100809,18150430,-9999,    9
   274,100809,18150501,-9999,    9
   274,100809,18150502,-9999,    9
   274,100809,18150503,-9999,    9
   274,100809,18150504,-9999,    9
   274,100809,18150505,-9999,    9
   274,100809,18150506,-9999,    9
   274,100809,18150507,-9999,    9
   274,100809,18150508,-9999,    9
   274,100809,18150509,-9999,    9
   274,100809,18150510,-9999,    9
   274,100809,18150511,-9999,    9
   274,100809,18150512,-9999,    9
   274,100809,18150513,-9999,    9
   274,100809,18150514,-9999,    9
   274,100809,18150515,-9999,    9
   274,100809,18150516,-9999,    9
   274,100809,18150517,-9999,    9
   274,100809,18150518,-9999,    9
   274,100809,18150519,-9999,    9
   274,100809,18150520,-9999,    9
   274,100809,18150521,-9999,    9
   274,100809,18150522,-9999,    9
   274,100809,18150523,-9999,    9
   274,100809,18150524,-9999,    9
   274,100809,18150525,-9999,    9
   274,100809,18150526,-9999,    9
   274,100809,18150527,-9999,    9
   274,100809,18150528,-9999,    9
   274,100809,18150529,-9999,    9
   274,100809,18150530,-9999,    9
   274,100809,18150531,-9999,    9
   274,100809,18150601,-9999,    9
   274,100809,18150602,-9999,    9
   274,100809,18150603,-9999,    9
   274,100809,18150604,-9999,    9
   274,100809,18150605,-9999,    9
   274,100809,18150606,-9999,    9
   274,100809,18150607,-9999,    9
   274,100809,18150608,-9999,    9
   274,100809,18150609,-9999,    9
   274,100809,18150610,-9999,    9
   274,100809,18150611,-9999,    9
   274,100809,18150612,-9999,    9
   274,100809,18150613,-9999,    9
   274,100809,18150614,-9999,    9
   274,100809,18150615,-9999,    9
   274,100809,18150616,-9999,    9
   274,100809,18150617,-9999,    9
   274,100809,18150618,-9999,    9
   274,100809,18150619,-9999,    9
   274,100809,18150620,-9999,    9
   274,100809,18150621,-9999,    9
   274,100809,18150622,-9999,    9
   274,100809,18150623,-9999,    9
   274,100809,18150624,-9999,    9
   274,100809,18150625,-9999,    9
   274,100809,18150626,-9999,    9
   274,100809,18150627,-9999,    9
   274,100809,18150628,-9999,    9
   274,100809,18150629,-9999,    9
   274,100809,18150630,-9999,    9
   274,100809,18150701,-9999,    9
   274,100809,18150702,-9999,    9
   274,100809,18150703,-9999,    9
   274,100809,18150704,-9999,    9
   274,100809,18150705,-9999,    9
   274,100809,18150706,-9999,    9
   274,100809,18150707,-9999,    9
   274,100809,18150708,-9999,    9
   274,100809,18150709,-9999,    9
   274,100809,18150710,-9999,    9
   274,100809,18150711,-9999,    9
   274,100809,18150712,-9999,    9
   274,100809,18150713,-9999,    9
   274,100809,18150714,-9999,    9
   274,100809,18150715,-9999,    9
   274,100809,18150716,-9999,    9
   274,100809,18150717,-9999,    9
   274,100809,18150718,-9999,    9
   274,100809,18150719,-9999,    9
   274,100809,18150720,-9999,    9
   274,100809,18150721,-9999,    9
   274,100809,18150722,-9999,    9
   274,100809,18150723,-9999,    9
   274,100809,18150724,-9999,    9
   274,100809,18150725,-9999,    9
   274,100809,18150726,-9999,    9
   274,100809,18150727,-9999,    9
   274,100809,18150728,-9999,    9
   274,100809,18150729,-9999,    9
   274,100809,18150730,-9999,    9
   274,100809,18150731,-9999,    9
   274,100809,18150801,-9999,    9
   274,100809,18150802,-9999,    9
   274,100809,18150803,-9999,    9
   274,100809,18150804,-9999,    9
   274,100809,18150805,-9999,    9
   274,100809,18150806,-9999,    9
   274,100809,18150807,-9999,    9
   274,100809,18150808,-9999,    9
   274,100809,18150809,-9999,    9
   274,100809,18150810,-9999,    9
   274,100809,18150811,-9999,    9
   274,100809,18150812,-9999,    9
   274,100809,18150813,-9999,    9
   274,100809,18150814,-9999,    9
   274,100809,18150815,-9999,    9
   274,100809,18150816,-9999,    9
   274,100809,18150817,-9999,    9
   274,100809,18150818,-9999,    9
   274,100809,18150819,-9999,    9
   274,100809,18150820,-9999,    9
   274,100809,18150821,-9999,    9
   274,100809,18150822,-9999,    9
   274,100809,18150823,-9999,    9
   274,100809,18150824,-9999,    9
   274,100809,18150825,-9999,    9
   274,100809,18150826,-9999,    9
   274,100809,18150827,-9999,    9
   274,100809,18150828,-9999,    9
   274,100809,18150829,-9999,    9
   274,100809,18150830,-9999,    9
   274,100809,18150831,-9999,    9
   274,100809,18150901,-9999,    9
   274,100809,18150902,-9999,    9
   274,100809,18150903,-9999,    9
   274,100809,18150904,-9999,    9
   274,100809,18150905,-9999,    9
   274,100809,18150906,-9999,    9
   274,100809,18150907,-9999,    9
   274,100809,18150908,-9999,    9
   274,100809,18150909,-9999,    9
   274,100809,18150910,-9999,    9
   274,100809,18150911,-9999,    9
   274,100809,18150912,-9999,    9
   274,100809,18150913,-9999,    9
   274,100809,18150914,-9999,    9
   274,100809,18150915,-9999,    9
   274,100809,18150916,-9999,    9
   274,100809,18150917,-9999,    9
   274,100809,18150918,-9999,    9
   274,100809,18150919,-9999,    9
   274,100809,18150920,-9999,    9
   274,100809,18150921,-9999,    9
   274,100809,18150922,-9999,    9
   274,100809,18150923,-9999,    9
   274,100809,18150924,-9999,    9
   274,100809,18150925,-9999,    9
   274,100809,18150926,-9999,    9
   274,100809,18150927,-9999,    9
   274,100809,18150928,-9999,    9
   274,100809,18150929,-9999,    9
   274,100809,18150930,-9999,    9
   274,100809,18151001,-9999,    9
   274,100809,18151002,-9999,    9
   274,100809,18151003,-9999,    9
   274,100809,18151004,-9999,    9
   274,100809,18151005,-9999,    9
   274,100809,18151006,-9999,    9
   274,100809,18151007,-9999,    9
   274,100809,18151008,-9999,    9
   274,100809,18151009,-9999,    9
   274,100809,18151010,-9999,    9
   274,100809,18151011,-9999,    9
   274,100809,18151012,-9999,    9
   274,100809,18151013,-9999,    9
   274,100809,18151014,-9999,    9
   274,100809,18151015,-9999,    9
   274,100809,18151016,-9999,    9
   274,100809,18151017,-9999,    9
   274,100809,18151018,-9999,    9
   274,100809,18151019,-9999,    9
   274,100809,18151020,-9999,    9
   274,100809,18151021,-9999,    9
   274,100809,18151022,-9999,    9
   274,100809,18151023,-9999,    9
   274,100809,18151024,-9999,    9
   274,100809,18151025,-9999,    9
   274,100809,18151026,-9999,    9
   274,100809,18151027,-9999,    9
   274,100809,18151028,-9999,    9
   274,100809,18151029,-9999,    9
   274,100809,18151030,-9999,    9
   274,100809,18151031,-9999,    9
   274,100809,18151101,-9999,    9
   274,100809,18151102,-9999,    9
   274,100809,18151103,-9999,    9
   274,100809,18151104,-9999,    9
   274,100809,18151105,-9999,    9
   274,100809,18151106,-9999,    9
   274,100809,18151107,-9999,    9
   274,100809,18151108,-9999,    9
   274,100809,18151109,-9999,    9
   274,100809,18151110,-9999,    9
   274,100809,18151111,-9999,    9
   274,100809,18151112,-9999,    9
   274,100809,18151113,-9999,    9
   274,100809,18151114,-9999,    9
   274,100809,18151115,-9999,    9
   274,100809,18151116,-9999,    9
   274,100809,18151117,-9999,    9
   274,100809,18151118,-9999,    9
   274,100809,18151119,-9999,    9
   274,100809,18151120,-9999,    9
   274,100809,18151121,-9999,    9
   274,100809,18151122,-9999,    9
   274,100809,18151123,-9999,    9
   274,100809,18151124,-9999,    9
   274,100809,18151125,-9999,    9
   274,100809,18151126,-9999,    9
   274,100809,18151127,-9999,    9
   274,100809,18151128,-9999,    9
   274,100809,18151129,-9999,    9
   274,100809,18151130,-9999,    9
   274,100809,18151201,-9999,    9
   274,100809,18151202,-9999,    9
   274,100809,18151203,-9999,    9
   274,100809,18151204,-9999,    9
   274,100809,18151205,-9999,    9
   274,100809,18151206,-9999,    9
   274,100809,18151207,-9999,    9
   274,100809,18151208,-9999,    9
   274,100809,18151209,-9999,    9
   274,100809,18151210,-9999,    9
   274,100809,18151211,-9999,    9
   274,100809,18151212,-9999,    9
   274,100809,18151213,-9999,    9
   274,100809,18151214,-9999,    9
   274,100809,18151215,-9999,    9
   274,100809,18151216,-9999,    9
   274,100809,18151217,-9999,    9
   274,100809,18151218,-9999,    9
   274,100809,18151219,-9999,    9
   274,100809,18151220,-9999,    9
   274,100809,18151221,-9999,    9
   274,100809,18151222,-9999,    9
   274,100809,18151223,-9999,    9
   274,100809,18151224,-9999,    9
   274,100809,18151225,-9999,    9
   274,100809,18151226,-9999,    9
   274,100809,18151227,-9999,    9
   274,100809,18151228,-9999,    9
   274,100809,18151229,-9999,    9
   274,100809,18151230,-9999,    9
   274,100809,18151231,-9999,    9
   274,100809,18160101,-9999,    9
   274,100809,18160102,-9999,    9
   274,100809,18160103,-9999,    9
   274,100809,18160104,-9999,    9
   274,100809,18160105,-9999,    9
   274,100809,18160106,-9999,    9
   274,100809,18160107,-9999,    9
   274,100809,18160108,-9999,    9
   274,100809,18160109,-9999,    9
   274,100809,18160110,-9999,    9
   274,100809,18160111,-9999,    9
   274,100809,18160112,-9999,    9
   274,100809,18160113,-9999,    9
   274,100809,18160114,-9999,    9
   274,100809,18160115,-9999,    9
   274,100809,18160116,-9999,    9
   274,100809,18160117,-9999,    9
   274,100809,18160118,-9999,    9
   274,100809,18160119,-9999,    9
   274,100809,18160120,-9999,    9
   274,100809,18160121,-9999,    9
   274,100809,18160122,-9999,    9
   274,100809,18160123,-9999,    9
   274,100809,18160124,-9999,    9
   274,100809,18160125,-9999,    9
   274,100809,18160126,-9999,    9
   274,100809,18160127,-9999,    9
   274,100809,18160128,-9999,    9
   274,100809,18160129,-9999,    9
   274,100809,18160130,-9999,    9
   274,100809,18160131,-9999,    9
   274,100809,18160201,-9999,    9
   274,100809,18160202,-9999,    9
   274,100809,18160203,-9999,    9
   274,100809,18160204,-9999,    9
   274,100809,18160205,-9999,    9
   274,100809,18160206,-9999,    9
   274,100809,18160207,-9999,    9
   274,100809,18160208,-9999,    9
   274,100809,18160209,-9999,    9
   274,100809,18160210,-9999,    9
   274,100809,18160211,-9999,    9
   274,100809,18160212,-9999,    9
   274,100809,18160213,-9999,    9
   274,100809,18160214,-9999,    9
   274,100809,18160215,-9999,    9
   274,100809,18160216,-9999,    9
   274,100809,18160217,-9999,    9
   274,100809,18160218,-9999,    9
   274,100809,18160219,-9999,    9
   274,100809,18160220,-9999,    9
   274,100809,18160221,-9999,    9
   274,100809,18160222,-9999,    9
   274,100809,18160223,-9999,    9
   274,100809,18160224,-9999,    9
   274,100809,18160225,-9999,    9
   274,100809,18160226,-9999,    9
   274,100809,18160227,-9999,    9
   274,100809,18160228,-9999,    9
   274,100809,18160229,-9999,    9
   274,100809,18160301,-9999,    9
   274,100809,18160302,-9999,    9
   274,100809,18160303,-9999,    9
   274,100809,18160304,-9999,    9
   274,100809,18160305,-9999,    9
   274,100809,18160306,-9999,    9
   274,100809,18160307,-9999,    9
   274,100809,18160308,-9999,    9
   274,100809,18160309,-9999,    9
   274,100809,18160310,-9999,    9
   274,100809,18160311,-9999,    9
   274,100809,18160312,-9999,    9
   274,100809,18160313,-9999,    9
   274,100809,18160314,-9999,    9
   274,100809,18160315,-9999,    9
   274,100809,18160316,-9999,    9
   274,100809,18160317,-9999,    9
   274,100809,18160318,-9999,    9
   274,100809,18160319,-9999,    9
   274,100809,18160320,-9999,    9
   274,100809,18160321,-9999,    9
   274,100809,18160322,-9999,    9
   274,100809,18160323,-9999,    9
   274,100809,18160324,-9999,    9
   274,100809,18160325,-9999,    9
   274,100809,18160326,-9999,    9
   274,100809,18160327,-9999,    9
   274,100809,18160328,-9999,    9
   274,100809,18160329,-9999,    9
   274,100809,18160330,-9999,    9
   274,100809,18160331,-9999,    9
   274,100809,18160401,-9999,    9
   274,100809,18160402,-9999,    9
   274,100809,18160403,-9999,    9
   274,100809,18160404,-9999,    9
   274,100809,18160405,-9999,    9
   274,100809,18160406,-9999,    9
   274,100809,18160407,-9999,    9
   274,100809,18160408,-9999,    9
   274,100809,18160409,-9999,    9
   274,100809,18160410,-9999,    9
   274,100809,18160411,-9999,    9
   274,100809,18160412,-9999,    9
   274,100809,18160413,-9999,    9
   274,100809,18160414,-9999,    9
   274,100809,18160415,-9999,    9
   274,100809,18160416,-9999,    9
   274,100809,18160417,-9999,    9
   274,100809,18160418,-9999,    9
   274,100809,18160419,-9999,    9
   274,100809,18160420,-9999,    9
   274,100809,18160421,-9999,    9
   274,100809,18160422,-9999,    9
   274,100809,18160423,-9999,    9
   274,100809,18160424,-9999,    9
   274,100809,18160425,-9999,    9
   274,100809,18160426,-9999,    9
   274,100809,18160427,-9999,    9
   274,100809,18160428,-9999,    9
   274,100809,18160429,-9999,    9
   274,100809,18160430,-9999,    9
   274,100809,18160501,-9999,    9
   274,100809,18160502,-9999,    9
   274,100809,18160503,-9999,    9
   274,100809,18160504,-9999,    9
   274,100809,18160505,-9999,    9
   274,100809,18160506,-9999,    9
   274,100809,18160507,-9999,    9
   274,100809,18160508,-9999,    9
   274,100809,18160509,-9999,    9
   274,100809,18160510,-9999,    9
   274,100809,18160511,-9999,    9
   274,100809,18160512,-9999,    9
   274,100809,18160513,-9999,    9
   274,100809,18160514,-9999,    9
   274,100809,18160515,-9999,    9
   274,100809,18160516,-9999,    9
   274,100809,18160517,-9999,    9
   274,100809,18160518,-9999,    9
   274,100809,18160519,-9999,    9
   274,100809,18160520,-9999,    9
   274,100809,18160521,-9999,    9
   274,100809,18160522,-9999,    9
   274,100809,18160523,-9999,    9
   274,100809,18160524,-9999,    9
   274,100809,18160525,-9999,    9
   274,100809,18160526,-9999,    9
   274,100809,18160527,-9999,    9
   274,100809,18160528,-9999,    9
   274,100809,18160529,-9999,    9
   274,100809,18160530,-9999,    9
   274,100809,18160531,-9999,    9
   274,100809,18160601,-9999,    9
   274,100809,18160602,-9999,    9
   274,100809,18160603,-9999,    9
   274,100809,18160604,-9999,    9
   274,100809,18160605,-9999,    9
   274,100809,18160606,-9999,    9
   274,100809,18160607,-9999,    9
   274,100809,18160608,-9999,    9
   274,100809,18160609,-9999,    9
   274,100809,18160610,-9999,    9
   274,100809,18160611,-9999,    9
   274,100809,18160612,-9999,    9
   274,100809,18160613,-9999,    9
   274,100809,18160614,-9999,    9
   274,100809,18160615,-9999,    9
   274,100809,18160616,-9999,    9
   274,100809,18160617,-9999,    9
   274,100809,18160618,-9999,    9
   274,100809,18160619,-9999,    9
   274,100809,18160620,-9999,    9
   274,100809,18160621,-9999,    9
   274,100809,18160622,-9999,    9
   274,100809,18160623,-9999,    9
   274,100809,18160624,-9999,    9
   274,100809,18160625,-9999,    9
   274,100809,18160626,-9999,    9
   274,100809,18160627,-9999,    9
   274,100809,18160628,-9999,    9
   274,100809,18160629,-9999,    9
   274,100809,18160630,-9999,    9
   274,100809,18160701,-9999,    9
   274,100809,18160702,-9999,    9
   274,100809,18160703,-9999,    9
   274,100809,18160704,-9999,    9
   274,100809,18160705,-9999,    9
   274,100809,18160706,-9999,    9
   274,100809,18160707,-9999,    9
   274,100809,18160708,-9999,    9
   274,100809,18160709,-9999,    9
   274,100809,18160710,-9999,    9
   274,100809,18160711,-9999,    9
   274,100809,18160712,-9999,    9
   274,100809,18160713,-9999,    9
   274,100809,18160714,-9999,    9
   274,100809,18160715,-9999,    9
   274,100809,18160716,-9999,    9
   274,100809,18160717,-9999,    9
   274,100809,18160718,-9999,    9
   274,100809,18160719,-9999,    9
   274,100809,18160720,-9999,    9
   274,100809,18160721,-9999,    9
   274,100809,18160722,-9999,    9
   274,100809,18160723,-9999,    9
   274,100809,18160724,-9999,    9
   274,100809,18160725,-9999,    9
   274,100809,18160726,-9999,    9
   274,100809,18160727,-9999,    9
   274,100809,18160728,-9999,    9
   274,100809,18160729,-9999,    9
   274,100809,18160730,-9999,    9
   274,100809,18160731,-9999,    9
   274,100809,18160801,-9999,    9
   274,100809,18160802,-9999,    9
   274,100809,18160803,-9999,    9
   274,100809,18160804,-9999,    9
   274,100809,18160805,-9999,    9
   274,100809,18160806,-9999,    9
   274,100809,18160807,-9999,    9
   274,100809,18160808,-9999,    9
   274,100809,18160809,-9999,    9
   274,100809,18160810,-9999,    9
   274,100809,18160811,-9999,    9
   274,100809,18160812,-9999,    9
   274,100809,18160813,-9999,    9
   274,100809,18160814,-9999,    9
   274,100809,18160815,-9999,    9
   274,100809,18160816,-9999,    9
   274,100809,18160817,-9999,    9
   274,100809,18160818,-9999,    9
   274,100809,18160819,-9999,    9
   274,100809,18160820,-9999,    9
   274,100809,18160821,-9999,    9
   274,100809,18160822,-9999,    9
   274,100809,18160823,-9999,    9
   274,100809,18160824,-9999,    9
   274,100809,18160825,-9999,    9
   274,100809,18160826,-9999,    9
   274,100809,18160827,-9999,    9
   274,100809,18160828,-9999,    9
   274,100809,18160829,-9999,    9
   274,100809,18160830,-9999,    9
   274,100809,18160831,-9999,    9
   274,100809,18160901,-9999,    9
   274,100809,18160902,-9999,    9
   274,100809,18160903,-9999,    9
   274,100809,18160904,-9999,    9
   274,100809,18160905,-9999,    9
   274,100809,18160906,-9999,    9
   274,100809,18160907,-9999,    9
   274,100809,18160908,-9999,    9
   274,100809,18160909,-9999,    9
   274,100809,18160910,-9999,    9
   274,100809,18160911,-9999,    9
   274,100809,18160912,-9999,    9
   274,100809,18160913,-9999,    9
   274,100809,18160914,-9999,    9
   274,100809,18160915,-9999,    9
   274,100809,18160916,-9999,    9
   274,100809,18160917,-9999,    9
   274,100809,18160918,-9999,    9
   274,100809,18160919,-9999,    9
   274,100809,18160920,-9999,    9
   274,100809,18160921,-9999,    9
   274,100809,18160922,-9999,    9
   274,100809,18160923,-9999,    9
   274,100809,18160924,-9999,    9
   274,100809,18160925,-9999,    9
   274,100809,18160926,-9999,    9
   274,100809,18160927,-9999,    9
   274,100809,18160928,-9999,    9
   274,100809,18160929,-9999,    9
   274,100809,18160930,-9999,    9
   274,100809,18161001,-9999,    9
   274,100809,18161002,-9999,    9
   274,100809,18161003,-9999,    9
   274,100809,18161004,-9999,    9
   274,100809,18161005,-9999,    9
   274,100809,18161006,-9999,    9
   274,100809,18161007,-9999,    9
   274,100809,18161008,-9999,    9
   274,100809,18161009,-9999,    9
   274,100809,18161010,-9999,    9
   274,100809,18161011,-9999,    9
   274,100809,18161012,-9999,    9
   274,100809,18161013,-9999,    9
   274,100809,18161014,-9999,    9
   274,100809,18161015,-9999,    9
   274,100809,18161016,-9999,    9
   274,100809,18161017,-9999,    9
   274,100809,18161018,-9999,    9
   274,100809,18161019,-9999,    9
   274,100809,18161020,-9999,    9
   274,100809,18161021,-9999,    9
   274,100809,18161022,-9999,    9
   274,100809,18161023,-9999,    9
   274,100809,18161024,-9999,    9
   274,100809,18161025,-9999,    9
   274,100809,18161026,-9999,    9
   274,100809,18161027,-9999,    9
   274,100809,18161028,-9999,    9
   274,100809,18161029,-9999,    9
   274,100809,18161030,-9999,    9
   274,100809,18161031,-9999,    9
   274,100809,18161101,-9999,    9
   274,100809,18161102,-9999,    9
   274,100809,18161103,-9999,    9
   274,100809,18161104,-9999,    9
   274,100809,18161105,-9999,    9
   274,100809,18161106,-9999,    9
   274,100809,18161107,-9999,    9
   274,100809,18161108,-9999,    9
   274,100809,18161109,-9999,    9
   274,100809,18161110,-9999,    9
   274,100809,18161111,-9999,    9
   274,100809,18161112,-9999,    9
   274,100809,18161113,-9999,    9
   274,100809,18161114,-9999,    9
   274,100809,18161115,-9999,    9
   274,100809,18161116,-9999,    9
   274,100809,18161117,-9999,    9
   274,100809,18161118,-9999,    9
   274,100809,18161119,-9999,    9
   274,100809,18161120,-9999,    9
   274,100809,18161121,-9999,    9
   274,100809,18161122,-9999,    9
   274,100809,18161123,-9999,    9
   274,100809,18161124,-9999,    9
   274,100809,18161125,-9999,    9
   274,100809,18161126,-9999,    9
   274,100809,18161127,-9999,    9
   274,100809,18161128,-9999,    9
   274,100809,18161129,-9999,    9
   274,100809,18161130,-9999,    9
   274,100809,18161201,-9999,    9
   274,100809,18161202,-9999,    9
   274,100809,18161203,-9999,    9
   274,100809,18161204,-9999,    9
   274,100809,18161205,-9999,    9
   274,100809,18161206,-9999,    9
   274,100809,18161207,-9999,    9
   274,100809,18161208,-9999,    9
   274,100809,18161209,-9999,    9
   274,100809,18161210,-9999,    9
   274,100809,18161211,-9999,    9
   274,100809,18161212,-9999,    9
   274,100809,18161213,-9999,    9
   274,100809,18161214,-9999,    9
   274,100809,18161215,-9999,    9
   274,100809,18161216,-9999,    9
   274,100809,18161217,-9999,    9
   274,100809,18161218,-9999,    9
   274,100809,18161219,-9999,    9
   274,100809,18161220,-9999,    9
   274,100809,18161221,-9999,    9
   274,100809,18161222,-9999,    9
   274,100809,18161223,-9999,    9
   274,100809,18161224,-9999,    9
   274,100809,18161225,-9999,    9
   274,100809,18161226,-9999,    9
   274,100809,18161227,-9999,    9
   274,100809,18161228,-9999,    9
   274,100809,18161229,-9999,    9
   274,100809,18161230,-9999,    9
   274,100809,18161231,-9999,    9
   274,100809,18170101,-9999,    9
   274,100809,18170102,-9999,    9
   274,100809,18170103,-9999,    9
   274,100809,18170104,-9999,    9
   274,100809,18170105,-9999,    9
   274,100809,18170106,-9999,    9
   274,100809,18170107,-9999,    9
   274,100809,18170108,-9999,    9
   274,100809,18170109,-9999,    9
   274,100809,18170110,-9999,    9
   274,100809,18170111,-9999,    9
   274,100809,18170112,-9999,    9
   274,100809,18170113,-9999,    9
   274,100809,18170114,-9999,    9
   274,100809,18170115,-9999,    9
   274,100809,18170116,-9999,    9
   274,100809,18170117,-9999,    9
   274,100809,18170118,-9999,    9
   274,100809,18170119,-9999,    9
   274,100809,18170120,-9999,    9
   274,100809,18170121,-9999,    9
   274,100809,18170122,-9999,    9
   274,100809,18170123,-9999,    9
   274,100809,18170124,-9999,    9
   274,100809,18170125,-9999,    9
   274,100809,18170126,-9999,    9
   274,100809,18170127,-9999,    9
   274,100809,18170128,-9999,    9
   274,100809,18170129,-9999,    9
   274,100809,18170130,-9999,    9
   274,100809,18170131,-9999,    9
   274,100809,18170201,-9999,    9
   274,100809,18170202,-9999,    9
   274,100809,18170203,-9999,    9
   274,100809,18170204,-9999,    9
   274,100809,18170205,-9999,    9
   274,100809,18170206,-9999,    9
   274,100809,18170207,-9999,    9
   274,100809,18170208,-9999,    9
   274,100809,18170209,-9999,    9
   274,100809,18170210,-9999,    9
